"GpsTime","Y","X","Z","Pitch","Azimuth"
407110.960000,3289433.605320,275984.940670,537.508032,1.314399,-90.148554
407110.970000,3289433.619795,275984.265861,537.495643,1.316248,-90.147104
407110.980000,3289433.634252,275983.591025,537.483218,1.318097,-90.145678
407110.990000,3289433.648692,275982.916162,537.470758,1.319946,-90.144277
407111.000000,3289433.663114,275982.241272,537.458261,1.321794,-90.142904
407111.010000,3289433.677517,275981.566355,537.445726,1.323642,-90.141560
407111.020000,3289433.691903,275980.891410,537.433154,1.325491,-90.140247
407111.030000,3289433.706271,275980.216438,537.420544,1.327341,-90.138965
407111.040000,3289433.720622,275979.541440,537.407897,1.329193,-90.137714
407111.050000,3289433.734956,275978.866416,537.395212,1.331048,-90.136494
407111.060000,3289433.749272,275978.191365,537.382488,1.332906,-90.135305
407111.070000,3289433.763572,275977.516290,537.369727,1.334767,-90.134147
407111.080000,3289433.777856,275976.841188,537.356927,1.336632,-90.133021
407111.090000,3289433.792123,275976.166062,537.344089,1.338502,-90.131926
407111.100000,3289433.806375,275975.490911,537.331213,1.340376,-90.130863
407111.110000,3289433.820611,275974.815736,537.318297,1.342256,-90.129831
407111.120000,3289433.834831,275974.140537,537.305344,1.344142,-90.128832
407111.130000,3289433.849036,275973.465314,537.292351,1.346034,-90.127864
407111.140000,3289433.863226,275972.790068,537.279319,1.347933,-90.126928
407111.150000,3289433.877401,275972.114798,537.266249,1.349839,-90.126024
407111.160000,3289433.891562,275971.439506,537.253139,1.351753,-90.125153
407111.170000,3289433.905709,275970.764192,537.239990,1.353676,-90.124314
407111.180000,3289433.919841,275970.088855,537.226801,1.355607,-90.123507
407111.190000,3289433.933960,275969.413496,537.213573,1.357547,-90.122732
407111.200000,3289433.948065,275968.738116,537.200305,1.359497,-90.121991
407111.210000,3289433.962157,275968.062715,537.186997,1.361458,-90.121282
407111.220000,3289433.976236,275967.387293,537.173650,1.363429,-90.120606
407111.230000,3289433.990302,275966.711850,537.160263,1.365411,-90.119962
407111.240000,3289434.004355,275966.036387,537.146835,1.367405,-90.119352
407111.250000,3289434.018397,275965.360904,537.133367,1.369411,-90.118775
407111.260000,3289434.032426,275964.685402,537.119859,1.371430,-90.118231
407111.270000,3289434.046443,275964.009880,537.106310,1.373462,-90.117721
407111.280000,3289434.060448,275963.334339,537.092721,1.375508,-90.117244
407111.290000,3289434.074442,275962.658779,537.079091,1.377567,-90.116800
407111.300000,3289434.088425,275961.983202,537.065420,1.379641,-90.116390
407111.310000,3289434.102398,275961.307606,537.051708,1.381731,-90.116014
407111.320000,3289434.116359,275960.631992,537.037955,1.383836,-90.115672
407111.330000,3289434.130310,275959.956361,537.024161,1.385956,-90.115363
407111.340000,3289434.144251,275959.280713,537.010326,1.388094,-90.115089
407111.350000,3289434.158182,275958.605048,536.996449,1.390248,-90.114849
407111.360000,3289434.172103,275957.929366,536.982531,1.392420,-90.114643
407111.370000,3289434.186015,275957.253669,536.968571,1.394610,-90.114471
407111.380000,3289434.199918,275956.577955,536.954569,1.396818,-90.114334
407111.390000,3289434.213811,275955.902226,536.940526,1.399045,-90.114231
407111.400000,3289434.227696,275955.226482,536.926440,1.401292,-90.114163
407111.410000,3289434.241573,275954.550723,536.912312,1.403559,-90.114130
407111.420000,3289434.255441,275953.874949,536.898142,1.405846,-90.114132
407111.430000,3289434.269301,275953.199161,536.883930,1.408153,-90.114169
407111.440000,3289434.283153,275952.523359,536.869675,1.410483,-90.114240
407111.450000,3289434.296998,275951.847544,536.855377,1.412834,-90.114347
407111.460000,3289434.310836,275951.171715,536.841037,1.415207,-90.114490
407111.470000,3289434.324667,275950.495873,536.826654,1.417603,-90.114667
407111.480000,3289434.338490,275949.820018,536.812228,1.420022,-90.114880
407111.490000,3289434.352308,275949.144151,536.797759,1.422466,-90.115129
407111.500000,3289434.366119,275948.468272,536.783247,1.424933,-90.115413
407111.510000,3289434.379923,275947.792382,536.768691,1.427425,-90.115733
407111.520000,3289434.393722,275947.116479,536.754092,1.429943,-90.116089
407111.530000,3289434.407516,275946.440566,536.739450,1.432486,-90.116481
407111.540000,3289434.421304,275945.764642,536.724764,1.435055,-90.116910
407111.550000,3289434.435087,275945.088707,536.710034,1.437651,-90.117374
407111.560000,3289434.448865,275944.412762,536.695260,1.440274,-90.117875
407111.570000,3289434.462638,275943.736807,536.680442,1.442925,-90.118412
407111.580000,3289434.476407,275943.060843,536.665580,1.445604,-90.118985
407111.590000,3289434.490172,275942.384870,536.650674,1.448311,-90.119595
407111.600000,3289434.503933,275941.708887,536.635723,1.451048,-90.120242
407111.610000,3289434.517691,275941.032896,536.620728,1.453814,-90.120926
407111.620000,3289434.531444,275940.356897,536.605688,1.456610,-90.121646
407111.630000,3289434.545195,275939.680890,536.590604,1.459437,-90.122404
407111.640000,3289434.558943,275939.004875,536.575475,1.462295,-90.123199
407111.650000,3289434.572688,275938.328852,536.560300,1.465184,-90.124031
407111.660000,3289434.586430,275937.652823,536.545081,1.468106,-90.124900
407111.670000,3289434.600171,275936.976787,536.529817,1.471059,-90.125807
407111.680000,3289434.613909,275936.300744,536.514507,1.474046,-90.126751
407111.690000,3289434.627646,275935.624696,536.499152,1.477067,-90.127733
407111.700000,3289434.641381,275934.948641,536.483751,1.480121,-90.128753
407111.710000,3289434.655115,275934.272582,536.468304,1.483209,-90.129810
407111.720000,3289434.668848,275933.596517,536.452812,1.486333,-90.130905
407111.730000,3289434.682580,275932.920447,536.437274,1.489491,-90.132039
407111.740000,3289434.696311,275932.244373,536.421690,1.492686,-90.133211
407111.750000,3289434.710043,275931.568294,536.406060,1.495917,-90.134420
407111.760000,3289434.723774,275930.892212,536.390383,1.499185,-90.135669
407111.770000,3289434.737505,275930.216126,536.374661,1.502490,-90.136955
407111.780000,3289434.751237,275929.540037,536.358891,1.505833,-90.138280
407111.790000,3289434.764969,275928.863945,536.343075,1.509214,-90.139644
407111.800000,3289434.778703,275928.187850,536.327213,1.512635,-90.141047
407111.810000,3289434.792437,275927.511753,536.311303,1.516094,-90.142489
407111.820000,3289434.806173,275926.835654,536.295347,1.519593,-90.143969
407111.830000,3289434.819911,275926.159553,536.279343,1.523132,-90.145489
407111.840000,3289434.833650,275925.483451,536.263292,1.526712,-90.147047
407111.850000,3289434.847392,275924.807348,536.247194,1.530333,-90.148645
407111.860000,3289434.861136,275924.131244,536.231049,1.533996,-90.150283
407111.870000,3289434.874882,275923.455139,536.214856,1.537701,-90.151960
407111.880000,3289434.888631,275922.779035,536.198615,1.541448,-90.153676
407111.890000,3289434.902384,275922.102931,536.182327,1.545239,-90.155432
407111.900000,3289434.916140,275921.426827,536.165990,1.549073,-90.157228
407111.910000,3289434.929899,275920.750724,536.149606,1.552952,-90.159064
407111.920000,3289434.943662,275920.074622,536.133173,1.556875,-90.160940
407111.930000,3289434.957429,275919.398522,536.116693,1.560843,-90.162856
407111.940000,3289434.971200,275918.722423,536.100164,1.564856,-90.164812
407111.950000,3289434.984976,275918.046327,536.083586,1.568916,-90.166808
407111.960000,3289434.998757,275917.370233,536.066960,1.573022,-90.168845
407111.970000,3289435.012543,275916.694142,536.050285,1.577175,-90.170922
407111.980000,3289435.026333,275916.018054,536.033561,1.581375,-90.173040
407111.990000,3289435.040130,275915.341969,536.016788,1.585624,-90.175199
407112.000000,3289435.053932,275914.665887,535.999966,1.589921,-90.177398
407112.010000,3289435.067740,275913.989810,535.983096,1.594265,-90.179637
407112.020000,3289435.081554,275913.313737,535.966177,1.598654,-90.181915
407112.030000,3289435.095373,275912.637667,535.949212,1.603087,-90.184230
407112.040000,3289435.109198,275911.961601,535.932203,1.607563,-90.186582
407112.050000,3289435.123029,275911.285539,535.915150,1.612081,-90.188969
407112.060000,3289435.136865,275910.609480,535.898056,1.616639,-90.191391
407112.070000,3289435.150706,275909.933425,535.880922,1.621238,-90.193847
407112.080000,3289435.164552,275909.257373,535.863748,1.625875,-90.196337
407112.090000,3289435.178404,275908.581324,535.846538,1.630551,-90.198859
407112.100000,3289435.192259,275907.905279,535.829291,1.635263,-90.201412
407112.110000,3289435.206120,275907.229236,535.812011,1.640011,-90.203996
407112.120000,3289435.219985,275906.553197,535.794698,1.644794,-90.206610
407112.130000,3289435.233855,275905.877160,535.777353,1.649611,-90.209253
407112.140000,3289435.247729,275905.201127,535.759978,1.654461,-90.211924
407112.150000,3289435.261607,275904.525096,535.742576,1.659343,-90.214622
407112.160000,3289435.275489,275903.849067,535.725146,1.664255,-90.217347
407112.170000,3289435.289375,275903.173041,535.707691,1.669198,-90.220098
407112.180000,3289435.303265,275902.497018,535.690213,1.674169,-90.222873
407112.190000,3289435.317158,275901.820997,535.672712,1.679168,-90.225673
407112.200000,3289435.331055,275901.144978,535.655190,1.684194,-90.228495
407112.210000,3289435.344956,275900.468962,535.637649,1.689246,-90.231340
407112.220000,3289435.358859,275899.792947,535.620090,1.694323,-90.234206
407112.230000,3289435.372766,275899.116935,535.602515,1.699424,-90.237092
407112.240000,3289435.386676,275898.440924,535.584924,1.704547,-90.239999
407112.250000,3289435.400588,275897.764915,535.567321,1.709692,-90.242924
407112.260000,3289435.414504,275897.088908,535.549705,1.714858,-90.245868
407112.270000,3289435.428422,275896.412903,535.532079,1.720044,-90.248828
407112.280000,3289435.442342,275895.736899,535.514445,1.725249,-90.251805
407112.290000,3289435.456265,275895.060896,535.496802,1.730472,-90.254798
407112.300000,3289435.470190,275894.384895,535.479154,1.735711,-90.257805
407112.310000,3289435.484117,275893.708895,535.461502,1.740967,-90.260826
407112.320000,3289435.498047,275893.032897,535.443847,1.746237,-90.263861
407112.330000,3289435.511978,275892.356899,535.426190,1.751521,-90.266907
407112.340000,3289435.525910,275891.680902,535.408533,1.756817,-90.269964
407112.350000,3289435.539845,275891.004907,535.390878,1.762126,-90.273033
407112.360000,3289435.553780,275890.328912,535.373226,1.767445,-90.276110
407112.370000,3289435.567717,275889.652918,535.355578,1.772775,-90.279197
407112.380000,3289435.581656,275888.976924,535.337936,1.778113,-90.282292
407112.390000,3289435.595595,275888.300931,535.320302,1.783458,-90.285393
407112.400000,3289435.609535,275887.624939,535.302677,1.788811,-90.288501
407112.410000,3289435.623477,275886.948947,535.285063,1.794169,-90.291615
407112.420000,3289435.637418,275886.272955,535.267460,1.799532,-90.294733
407112.430000,3289435.651361,275885.596963,535.249871,1.804899,-90.297854
407112.440000,3289435.665304,275884.920972,535.232297,1.810269,-90.300979
407112.450000,3289435.679247,275884.244980,535.214739,1.815640,-90.304106
407112.460000,3289435.693190,275883.568988,535.197200,1.821013,-90.307234
407112.470000,3289435.707133,275882.892997,535.179680,1.826385,-90.310362
407112.480000,3289435.721076,275882.217005,535.162180,1.831755,-90.313490
407112.490000,3289435.735019,275881.541012,535.144704,1.837124,-90.316617
407112.500000,3289435.748962,275880.865019,535.127251,1.842489,-90.319741
407112.510000,3289435.762904,275880.189026,535.109823,1.847850,-90.322863
407112.520000,3289435.776846,275879.513032,535.092423,1.853206,-90.325981
407112.530000,3289435.790787,275878.837037,535.075051,1.858556,-90.329094
407112.540000,3289435.804727,275878.161041,535.057709,1.863898,-90.332201
407112.550000,3289435.818666,275877.485045,535.040398,1.869232,-90.335302
407112.560000,3289435.832603,275876.809047,535.023120,1.874557,-90.338396
407112.570000,3289435.846540,275876.133049,535.005877,1.879871,-90.341482
407112.580000,3289435.860475,275875.457049,534.988669,1.885175,-90.344560
407112.590000,3289435.874409,275874.781048,534.971499,1.890466,-90.347627
407112.600000,3289435.888341,275874.105045,534.954368,1.895743,-90.350684
407112.610000,3289435.902271,275873.429042,534.937277,1.901007,-90.353729
407112.620000,3289435.916200,275872.753036,534.920228,1.906255,-90.356763
407112.630000,3289435.930126,275872.077029,534.903222,1.911487,-90.359783
407112.640000,3289435.944051,275871.401021,534.886261,1.916701,-90.362789
407112.650000,3289435.957972,275870.725010,534.869346,1.921898,-90.365781
407112.660000,3289435.971892,275870.048998,534.852480,1.927075,-90.368756
407112.670000,3289435.985809,275869.372983,534.835662,1.932231,-90.371716
407112.680000,3289435.999723,275868.696967,534.818896,1.937367,-90.374658
407112.690000,3289436.013635,275868.020948,534.802181,1.942480,-90.377582
407112.700000,3289436.027544,275867.344927,534.785521,1.947570,-90.380487
407112.710000,3289436.041449,275866.668904,534.768915,1.952635,-90.383372
407112.720000,3289436.055352,275865.992878,534.752367,1.957675,-90.386237
407112.730000,3289436.069251,275865.316850,534.735877,1.962689,-90.389080
407112.740000,3289436.083146,275864.640819,534.719446,1.967676,-90.391901
407112.750000,3289436.097038,275863.964786,534.703077,1.972634,-90.394699
407112.760000,3289436.110927,275863.288749,534.686770,1.977563,-90.397472
407112.770000,3289436.124811,275862.612710,534.670528,1.982461,-90.400221
407112.780000,3289436.138692,275861.936668,534.654352,1.987328,-90.402944
407112.790000,3289436.152568,275861.260622,534.638242,1.992163,-90.405641
407112.800000,3289436.166441,275860.584574,534.622202,1.996965,-90.408310
407112.810000,3289436.180308,275859.908522,534.606231,2.001732,-90.410951
407112.820000,3289436.194172,275859.232467,534.590333,2.006464,-90.413562
407112.830000,3289436.208031,275858.556408,534.574507,2.011159,-90.416144
407112.840000,3289436.221885,275857.880346,534.558756,2.015817,-90.418696
407112.850000,3289436.235734,275857.204281,534.543082,2.020437,-90.421215
407112.860000,3289436.249578,275856.528211,534.527485,2.025017,-90.423702
407112.870000,3289436.263418,275855.852138,534.511967,2.029557,-90.426156
407112.880000,3289436.277252,275855.176061,534.496530,2.034056,-90.428576
407112.890000,3289436.291080,275854.499980,534.481175,2.038512,-90.430961
407112.900000,3289436.304903,275853.823895,534.465904,2.042925,-90.433310
407112.910000,3289436.318721,275853.147806,534.450717,2.047294,-90.435622
407112.920000,3289436.332532,275852.471712,534.435618,2.051617,-90.437897
407112.930000,3289436.346338,275851.795614,534.420606,2.055894,-90.440133
407112.940000,3289436.360138,275851.119512,534.405684,2.060123,-90.442331
407112.950000,3289436.373931,275850.443405,534.390854,2.064304,-90.444488
407112.960000,3289436.387718,275849.767294,534.376116,2.068436,-90.446605
407112.970000,3289436.401499,275849.091178,534.361471,2.072517,-90.448680
407112.980000,3289436.415274,275848.415057,534.346923,2.076546,-90.450712
407112.990000,3289436.429041,275847.738931,534.332472,2.080524,-90.452701
407113.000000,3289436.442802,275847.062800,534.318119,2.084448,-90.454646
407113.010000,3289436.456556,275846.386664,534.303866,2.088319,-90.456546
407113.020000,3289436.470304,275845.710523,534.289712,2.092140,-90.458401
407113.030000,3289436.484045,275845.034378,534.275657,2.095910,-90.460212
407113.040000,3289436.497780,275844.358228,534.261701,2.099629,-90.461976
407113.050000,3289436.511510,275843.682073,534.247843,2.103299,-90.463696
407113.060000,3289436.525234,275843.005913,534.234082,2.106919,-90.465368
407113.070000,3289436.538954,275842.329750,534.220419,2.110490,-90.466995
