"GpsTime","Y","X","Z","Roll","Pitch","Azimuth"
407107.723347,3289429.872081,276202.610695,540.182528,2.389665,1.693143,-89.755993
407107.728347,3289429.873475,276202.275105,540.184379,2.399626,1.689888,-89.751742
407107.733347,3289429.874879,276201.939512,540.186218,2.408732,1.687478,-89.746798
407107.738347,3289429.876293,276201.603926,540.188042,2.417406,1.683529,-89.741701
407107.743347,3289429.877716,276201.268336,540.189846,2.425880,1.679771,-89.735940
407107.748347,3289429.879148,276200.932741,540.191632,2.433649,1.677396,-89.731872
407107.753347,3289429.880589,276200.597144,540.193396,2.441649,1.675438,-89.727348
407107.758347,3289429.882041,276200.261551,540.195135,2.450310,1.672379,-89.722653
407107.763348,3289429.883504,276199.925959,540.196856,2.459189,1.669538,-89.717949
407107.768348,3289429.884977,276199.590370,540.198565,2.468711,1.666714,-89.713682
407107.773348,3289429.886460,276199.254780,540.200261,2.479569,1.663197,-89.708570
407107.778348,3289429.887957,276198.919188,540.201941,2.490870,1.659451,-89.703250
407107.783348,3289429.889473,276198.583592,540.203602,2.501921,1.656625,-89.698985
407107.788348,3289429.891008,276198.247992,540.205238,2.512554,1.654425,-89.694037
407107.793348,3289429.892557,276197.912393,540.206846,2.523199,1.651331,-89.688690
407107.798348,3289429.894120,276197.576788,540.208425,2.533633,1.649536,-89.683068
407107.803348,3289429.895704,276197.241185,540.209971,2.542506,1.647571,-89.678548
407107.808348,3289429.897305,276196.905579,540.211486,2.551390,1.645367,-89.673601
407107.813348,3289429.898922,276196.569969,540.212972,2.560049,1.642954,-89.668882
407107.818348,3289429.900557,276196.234359,540.214434,2.568040,1.640996,-89.664581
407107.823348,3289429.902207,276195.898750,540.215881,2.576044,1.639019,-89.659844
407107.828349,3289429.903872,276195.563141,540.217313,2.584502,1.636356,-89.654481
407107.833349,3289429.905552,276195.227530,540.218730,2.592742,1.633692,-89.649118
407107.838349,3289429.907244,276194.891918,540.220130,2.600969,1.631484,-89.644173
407107.843349,3289429.908946,276194.556305,540.221508,2.608984,1.629265,-89.639010
407107.848349,3289429.910655,276194.220693,540.222865,2.617647,1.626619,-89.634086
407107.853349,3289429.912377,276193.885075,540.224205,2.626076,1.625312,-89.629757
407107.858349,3289429.914114,276193.549454,540.225533,2.634492,1.624679,-89.625835
407107.863349,3289429.915864,276193.213832,540.226852,2.643800,1.623579,-89.621278
407107.868349,3289429.917636,276192.878211,540.228159,2.652676,1.621377,-89.616553
407107.873349,3289429.919427,276192.542588,540.229457,2.661104,1.620067,-89.612225
407107.878349,3289429.921239,276192.206967,540.230747,2.669756,1.618747,-89.607679
407107.883349,3289429.923072,276191.871348,540.232024,2.678637,1.616314,-89.602747
407107.888349,3289429.924925,276191.535730,540.233286,2.686850,1.613682,-89.598263
407107.893349,3289429.926798,276191.200108,540.234537,2.694827,1.611954,-89.594393
407107.898350,3289429.928687,276190.864482,540.235777,2.702834,1.610174,-89.589431
407107.903350,3289429.930587,276190.528851,540.237010,2.711049,1.608850,-89.584886
407107.908350,3289429.932503,276190.193217,540.238234,2.719039,1.608628,-89.580507
407107.913350,3289429.934437,276189.857589,540.239450,2.726591,1.606876,-89.576201
407107.918350,3289429.936383,276189.521959,540.240662,2.734805,1.605332,-89.571667
407107.923350,3289429.938341,276189.186329,540.241865,2.742994,1.603830,-89.568007
407107.928350,3289429.940316,276188.850702,540.243060,2.751176,1.602119,-89.564575
407107.933350,3289429.942302,276188.515076,540.244245,2.760038,1.600147,-89.560281
407107.938350,3289429.944303,276188.179449,540.245418,2.769325,1.597977,-89.556434
407107.943350,3289429.946325,276187.843817,540.246568,2.777077,1.596690,-89.552764
407107.948350,3289429.948363,276187.508189,540.247693,2.784591,1.595217,-89.549760
407107.953350,3289429.950419,276187.172561,540.248790,2.792360,1.593024,-89.545478
407107.958350,3289429.952497,276186.836929,540.249861,2.799237,1.591518,-89.541819
407107.963351,3289429.954599,276186.501295,540.250904,2.804549,1.591166,-89.539417
407107.968351,3289429.956721,276186.165662,540.251925,2.810103,1.590554,-89.536152
407107.973351,3289429.958867,276185.830034,540.252927,2.815006,1.588839,-89.532722
407107.978351,3289429.961043,276185.494406,540.253907,2.818166,1.586676,-89.529096
407107.983351,3289429.963243,276185.158780,540.254863,2.820423,1.585004,-89.526541
407107.988351,3289429.965464,276184.823155,540.255792,2.823152,1.583267,-89.522675
407107.993351,3289429.967705,276184.487535,540.256683,2.825643,1.580471,-89.519518
407107.998350,3289429.969962,276184.151909,540.257532,2.827716,1.578515,-89.515663
407108.003350,3289429.972220,276183.816282,540.258381,2.830025,1.576858,-89.512888
407108.008350,3289429.974494,276183.480643,540.259137,2.832104,1.574891,-89.508815
407108.013350,3289429.976792,276183.145020,540.259843,2.833951,1.572291,-89.505211
407108.018350,3289429.979101,276182.809396,540.260500,2.836019,1.570782,-89.501553
407108.023350,3289429.981428,276182.473779,540.261109,2.837211,1.568836,-89.497916
407108.028351,3289429.983773,276182.138168,540.261669,2.837303,1.565810,-89.494553
407108.033351,3289429.986130,276181.802556,540.262179,2.837170,1.562795,-89.491407
407108.038351,3289429.988505,276181.466950,540.262638,2.836369,1.559364,-89.488720
407108.043351,3289429.990899,276181.131344,540.263042,2.834493,1.556120,-89.485367
407108.048351,3289429.993308,276180.795739,540.263392,2.832599,1.552908,-89.482669
407108.053351,3289429.995733,276180.460132,540.263686,2.830504,1.549664,-89.479316
407108.058351,3289429.998178,276180.124525,540.263920,2.827304,1.546223,-89.476410
407108.063351,3289430.000640,276179.788912,540.264096,2.823667,1.543437,-89.473472
407108.068351,3289430.003122,276179.453294,540.264213,2.819589,1.541317,-89.470720
407108.073351,3289430.005624,276179.117670,540.264268,2.814636,1.539416,-89.467956
407108.078351,3289430.008144,276178.782042,540.264261,2.809684,1.537952,-89.465171
407108.083351,3289430.010681,276178.446410,540.264194,2.804726,1.536935,-89.462583
407108.088351,3289430.013239,276178.110774,540.264069,2.799556,1.535907,-89.459777
407108.093352,3289430.015820,276177.775131,540.263886,2.794168,1.535753,-89.456927
407108.098352,3289430.018423,276177.439485,540.263647,2.788332,1.536057,-89.454493
407108.103352,3289430.021051,276177.103842,540.263356,2.782283,1.535696,-89.451873
407108.108352,3289430.023699,276176.768195,540.263023,2.776906,1.534867,-89.448619
407108.113352,3289430.026371,276176.432545,540.262646,2.770862,1.534278,-89.445790
407108.118352,3289430.029069,276176.096888,540.262228,2.763738,1.534977,-89.442462
407108.123352,3289430.031784,276175.761233,540.261773,2.756815,1.535054,-89.439820
407108.128352,3289430.034517,276175.425571,540.261280,2.751014,1.535733,-89.436055
407108.133352,3289430.037270,276175.089907,540.260747,2.744962,1.537349,-89.433559
407108.138352,3289430.040041,276174.754238,540.260175,2.738892,1.539870,-89.431676
407108.143352,3289430.042828,276174.418574,540.259562,2.734139,1.541071,-89.429637
407108.148352,3289430.045635,276174.082910,540.258917,2.729840,1.542240,-89.426943
407108.153352,3289430.048467,276173.747243,540.258238,2.724426,1.544107,-89.425092
407108.158353,3289430.051322,276173.411576,540.257524,2.718793,1.545973,-89.423241
407108.163353,3289430.054196,276173.075907,540.256774,2.713407,1.546697,-89.420350
407108.168353,3289430.057094,276172.740235,540.255993,2.707566,1.547888,-89.418094
407108.173353,3289430.060018,276172.404558,540.255180,2.700617,1.550202,-89.416441
407108.178353,3289430.062967,276172.068880,540.254339,2.692793,1.552079,-89.414809
407108.183353,3289430.065935,276171.733198,540.253470,2.685418,1.553937,-89.412741
407108.188353,3289430.068928,276171.397514,540.252576,2.677583,1.556272,-89.411526
407108.193353,3289430.071951,276171.061826,540.251655,2.667987,1.559064,-89.410728
407108.198353,3289430.074994,276170.726137,540.250705,2.659053,1.561410,-89.409732
407108.203353,3289430.078059,276170.390443,540.249726,2.650788,1.564390,-89.408270
407108.208353,3289430.081155,276170.054744,540.248713,2.641654,1.567142,-89.406599
407108.213353,3289430.084272,276169.719038,540.247669,2.632514,1.570342,-89.405127
407108.218353,3289430.087404,276169.383322,540.246600,2.624687,1.574196,-89.403626
407108.223353,3289430.090561,276169.047609,540.245508,2.616635,1.577624,-89.402364
407108.228354,3289430.093745,276168.711895,540.244391,2.607721,1.580596,-89.400685
407108.233354,3289430.096948,276168.376173,540.243254,2.598588,1.584441,-89.398967
407108.238354,3289430.100169,276168.040450,540.242103,2.589876,1.588971,-89.397875
407108.243354,3289430.103412,276167.704729,540.240936,2.580975,1.592579,-89.395731
407108.248354,3289430.106666,276167.369009,540.239752,2.572710,1.595780,-89.394262
407108.253354,3289430.109934,276167.033290,540.238552,2.565314,1.598991,-89.393013
407108.258354,3289430.113222,276166.697574,540.237340,2.557462,1.602013,-89.392429
407108.263354,3289430.116524,276166.361859,540.236115,2.550271,1.604807,-89.391637
407108.268354,3289430.119840,276166.026145,540.234881,2.544167,1.606956,-89.391092
407108.273354,3289430.123176,276165.690431,540.233638,2.537843,1.608667,-89.390567
407108.278354,3289430.126534,276165.354713,540.232386,2.530864,1.610598,-89.390033
407108.283354,3289430.129913,276165.018992,540.231123,2.524328,1.612737,-89.389271
407108.288354,3289430.133316,276164.683274,540.229847,2.517337,1.614687,-89.389174
407108.293355,3289430.136747,276164.347550,540.228559,2.509023,1.617311,-89.389486
407108.298355,3289430.140200,276164.011828,540.227255,2.500696,1.619736,-89.390244
407108.303355,3289430.143680,276163.676107,540.225936,2.493031,1.621933,-89.390794
407108.308355,3289430.147194,276163.340391,540.224598,2.484478,1.623057,-89.391828
407108.313355,3289430.150734,276163.004674,540.223245,2.475918,1.624408,-89.393071
407108.318355,3289430.154299,276162.668958,540.221876,2.468676,1.625313,-89.394116
407108.323355,3289430.157895,276162.333236,540.220485,2.461459,1.626181,-89.394286
407108.328355,3289430.161517,276161.997508,540.219071,2.454205,1.627760,-89.395739
407108.333355,3289430.165170,276161.661772,540.217630,2.446521,1.630203,-89.396937
407108.338355,3289430.168857,276161.326036,540.216151,2.437531,1.631762,-89.397954
407108.343355,3289430.172569,276160.990299,540.214637,2.428977,1.632885,-89.398989
407108.348355,3289430.176310,276160.654552,540.213087,2.419769,1.634881,-89.399988
407108.353355,3289430.180080,276160.318802,540.211501,2.408800,1.636678,-89.401433
407108.358356,3289430.183867,276159.983052,540.209885,2.398486,1.638692,-89.402869
407108.363356,3289430.187674,276159.647305,540.208236,2.389258,1.639841,-89.404561
407108.368356,3289430.191505,276159.311558,540.206562,2.379380,1.640545,-89.406052
407108.373356,3289430.195352,276158.975803,540.204862,2.370147,1.642358,-89.407936
407108.378356,3289430.199215,276158.640047,540.203131,2.362000,1.644180,-89.410038
407108.383356,3289430.203097,276158.304290,540.201372,2.353864,1.645328,-89.411730
407108.388356,3289430.206991,276157.968530,540.199582,2.346372,1.646713,-89.413851
407108.393356,3289430.210902,276157.632771,540.197756,2.339317,1.647879,-89.415981
407108.398356,3289430.214831,276157.297018,540.195900,2.332485,1.647725,-89.417945
407108.403356,3289430.218773,276156.961260,540.194022,2.325848,1.648699,-89.420740
407108.408355,3289430.222735,276156.625504,540.192122,2.319204,1.649681,-89.423753
407108.413355,3289430.226719,276156.289750,540.190204,2.313003,1.650217,-89.426565
407108.418355,3289430.230725,276155.954000,540.188265,2.307232,1.649889,-89.429631
407108.423356,3289430.234756,276155.618247,540.186308,2.301250,1.650206,-89.432452
407108.428356,3289430.238812,276155.282494,540.184328,2.295036,1.650540,-89.435710
407108.433356,3289430.242894,276154.946746,540.182320,2.288828,1.649992,-89.438785
407108.438356,3289430.246998,276154.610992,540.180282,2.282857,1.649636,-89.441195
407108.443356,3289430.251125,276154.275238,540.178211,2.275975,1.649550,-89.444907
407108.448356,3289430.255272,276153.939478,540.176110,2.268912,1.649630,-89.447300
407108.453356,3289430.259434,276153.603720,540.173981,2.262042,1.649308,-89.450585
407108.458356,3289430.263615,276153.267953,540.171827,2.254749,1.650496,-89.453372
407108.463356,3289430.267815,276152.932186,540.169650,2.246762,1.651518,-89.457478
407108.468356,3289430.272031,276152.596418,540.167451,2.239237,1.651849,-89.460737
407108.473356,3289430.276260,276152.260649,540.165227,2.232579,1.651533,-89.464239
407108.478356,3289430.280508,276151.924874,540.162980,2.225698,1.652536,-89.467909
407108.483356,3289430.284773,276151.589096,540.160708,2.218810,1.653547,-89.471798
407108.488357,3289430.289052,276151.253320,540.158403,2.212590,1.653448,-89.475292
407108.493357,3289430.293345,276150.917536,540.156068,2.207038,1.653988,-89.478323
407108.498357,3289430.297654,276150.581753,540.153704,2.200793,1.654796,-89.482658
407108.503357,3289430.301977,276150.245968,540.151309,2.195454,1.655780,-89.485891
407108.508357,3289430.306318,276149.910190,540.148882,2.190095,1.655697,-89.489822
407108.513357,3289430.310678,276149.574408,540.146429,2.184093,1.656033,-89.493299
407108.518357,3289430.315049,276149.238626,540.143953,2.178278,1.656411,-89.497869
407108.523357,3289430.319441,276148.902843,540.141452,2.172482,1.656763,-89.501783
407108.528357,3289430.323853,276148.567059,540.138921,2.166474,1.656670,-89.505496
407108.533357,3289430.328282,276148.231273,540.136367,2.160441,1.657265,-89.510058
407108.538357,3289430.332730,276147.895488,540.133788,2.154882,1.657373,-89.513325
407108.543357,3289430.337195,276147.559706,540.131180,2.149541,1.656389,-89.516633
407108.548357,3289430.341672,276147.223912,540.128551,2.144863,1.656706,-89.519673
407108.553358,3289430.346165,276146.888118,540.125897,2.139492,1.656855,-89.524033
407108.558358,3289430.350675,276146.552325,540.123217,2.134157,1.656298,-89.527106
407108.563358,3289430.355192,276146.216530,540.120510,2.129235,1.655774,-89.531054
407108.568358,3289430.359721,276145.880728,540.117780,2.124532,1.656778,-89.534944
407108.573358,3289430.364269,276145.544931,540.115023,2.118724,1.656925,-89.539304
407108.578358,3289430.368830,276145.209137,540.112239,2.113382,1.655720,-89.542619
407108.583358,3289430.373400,276144.873343,540.109432,2.108896,1.654976,-89.546574
407108.588358,3289430.377987,276144.537547,540.106601,2.103981,1.654660,-89.550295
407108.593358,3289430.382585,276144.201755,540.103747,2.099495,1.653479,-89.554266
407108.598358,3289430.387190,276143.865960,540.100872,2.096558,1.652273,-89.557581
407108.603358,3289430.391806,276143.530158,540.097971,2.094277,1.651285,-89.560888
407108.608358,3289430.396437,276143.194352,540.095043,2.090878,1.650766,-89.565053
407108.613358,3289430.401078,276142.858543,540.092088,2.087930,1.650887,-89.568758
407108.618358,3289430.405730,276142.522737,540.089108,2.085405,1.649930,-89.572939
407108.623359,3289430.410395,276142.186924,540.086107,2.082688,1.649598,-89.576222
407108.628359,3289430.415075,276141.851108,540.083087,2.079059,1.649749,-89.580801
407108.633359,3289430.419770,276141.515295,540.080039,2.075011,1.649439,-89.584739
407108.638359,3289430.424475,276141.179487,540.076961,2.072510,1.647140,-89.588094
407108.643359,3289430.429196,276140.843672,540.073857,2.070242,1.645480,-89.590987
407108.648359,3289430.433934,276140.507855,540.070723,2.067493,1.645186,-89.595363
407108.653359,3289430.438689,276140.172039,540.067554,2.064769,1.643986,-89.598896
407108.658359,3289430.443450,276139.836220,540.064360,2.063593,1.642326,-89.601789
407108.663359,3289430.448221,276139.500395,540.061143,2.063061,1.641118,-89.605104
407108.668359,3289430.453009,276139.164563,540.057893,2.061655,1.640783,-89.608387
407108.673359,3289430.457804,276138.828730,540.054610,2.060450,1.640473,-89.612326
407108.678359,3289430.462608,276138.492894,540.051300,2.060150,1.640341,-89.615164
407108.683359,3289430.467430,276138.157060,540.047957,2.058100,1.638681,-89.618057
407108.688360,3289430.472262,276137.821217,540.044582,2.056269,1.637894,-89.620919
407108.693360,3289430.477105,276137.485371,540.041178,2.054852,1.637793,-89.624631
407108.698360,3289430.481963,276137.149521,540.037745,2.052597,1.637427,-89.627040
